time,Event_context,Component,Event_name,Description,Origin,matrik
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
9/10/2021 22:56:00,Category: FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT,System,Category viewed,The user with id '36451' viewed the course category with id '16'.,web,
